attendance_id,email,learner_name,attendance_date,week_number,join_time,leave_time,duration_minutes,duration_hours,is_attended
4061,lukebryant@example.com,Luke Bryant,2024-09-23,8,06:11 PM,07:59 PM,108.0,1.8,1
4062,lucynguyen@example.com,Lucy Nguyen,2024-09-23,8,06:10 PM,07:57 PM,107.0,1.7833333333333334,1
4063,carterkim@example.com,Carter Kim,2024-09-23,8,06:13 PM,07:46 PM,93.0,1.55,1
4064,samanthachavez@example.com,Samantha Chavez,2024-09-23,8,06:15 PM,07:52 PM,97.0,1.6166666666666667,1
4065,gabrieljenkins@example.com,Gabriel Jenkins,2024-09-23,8,06:01 PM,07:51 PM,110.0,1.8333333333333333,1
4066,bellamorales@example.com,Bella Morales,2024-09-23,8,06:15 PM,07:54 PM,99.0,1.65,1
4067,aaronhayes@example.com,Aaron Hayes,2024-09-23,8,06:12 PM,07:45 PM,93.0,1.55,1
4068,mayaporter@example.com,Maya Porter,2024-09-23,8,06:00 PM,07:51 PM,111.0,1.85,1
4069,julianramirez@example.com,Julian Ramirez,2024-09-23,8,06:03 PM,07:54 PM,111.0,1.85,1
4070,rubyhunter@example.com,Ruby Hunter,2024-09-23,8,06:09 PM,07:51 PM,102.0,1.7,1
4071,leoross@example.com,Leo Ross,2024-09-23,8,06:11 PM,07:59 PM,108.0,1.8,1
4072,sadiediaz@example.com,Sadie Diaz,2024-09-23,8,06:03 PM,07:54 PM,111.0,1.85,1
4073,adamsimmons@example.com,Adam Simmons,2024-09-23,8,06:12 PM,07:49 PM,97.0,1.6166666666666667,1
4074,violetgray@example.com,Violet Gray,2024-09-23,8,06:15 PM,07:58 PM,103.0,1.7166666666666666,1
4075,nathanmitchell@example.com,Nathan Mitchell,2024-09-23,8,06:01 PM,07:51 PM,110.0,1.8333333333333333,1
4076,stellaperry@example.com,Stella Perry,2024-09-23,8,06:03 PM,07:47 PM,104.0,1.7333333333333334,1
4077,aidenrichardson@example.com,Aiden Richardson,2024-09-23,8,06:13 PM,07:48 PM,95.0,1.5833333333333333,1
4078,leahlopez@example.com,Leah Lopez,2024-09-23,8,06:07 PM,08:00 PM,113.0,1.8833333333333333,1
4079,hunterbarnes@example.com,Hunter Barnes,2024-09-23,8,06:01 PM,07:59 PM,118.0,1.9666666666666666,1
4080,milabrooks@example.com,Mila Brooks,2024-09-23,8,06:11 PM,08:00 PM,109.0,1.8166666666666667,1
4081,sebastiancarter@example.com,Sebastian Carter,2024-09-23,8,06:13 PM,07:51 PM,98.0,1.6333333333333333,1
4082,elliehughes@example.com,Ellie Hughes,2024-09-23,8,06:02 PM,07:48 PM,106.0,1.7666666666666666,1
4083,jacksonbennett@example.com,Jackson Bennett,2024-09-23,8,06:13 PM,07:50 PM,97.0,1.6166666666666667,1
4084,lunasanders@example.com,Luna Sanders,2024-09-23,8,06:04 PM,07:49 PM,105.0,1.75,1
4085,zacharyrogers@example.com,Zachary Rogers,2024-09-23,8,06:09 PM,07:48 PM,99.0,1.65,1
4086,naomiward@example.com,Naomi Ward,2024-09-23,8,06:10 PM,07:49 PM,99.0,1.65,1
4087,liambrown@example.com,Liam Brown,2024-09-23,8,06:10 PM,07:52 PM,102.0,1.7,1
4088,gabriellacruz@example.com,Gabriella Cruz,2024-09-23,8,06:03 PM,07:59 PM,116.0,1.9333333333333333,1
4089,patrickreed@example.com,Patrick Reed,2024-09-23,8,06:12 PM,07:52 PM,100.0,1.6666666666666667,1
4090,zoeylong@example.com,Zoey Long,2024-09-23,8,06:11 PM,07:51 PM,100.0,1.6666666666666667,1
4091,calebscott@example.com,Caleb Scott,2024-09-23,8,06:06 PM,07:55 PM,109.0,1.8166666666666667,1
4092,harperthompson@example.com,Harper Thompson,2024-09-23,8,06:03 PM,07:50 PM,107.0,1.7833333333333334,1
4093,blakecarter@example.com,Blake Carter,2024-09-23,8,06:07 PM,07:47 PM,100.0,1.6666666666666667,1
4094,emilycoleman@example.com,Emily Coleman,2024-09-23,8,06:03 PM,08:00 PM,117.0,1.95,1
4095,dominicmyers@example.com,Dominic Myers,2024-09-23,8,06:15 PM,07:51 PM,96.0,1.6,1
4096,gracebell@example.com,Grace Bell,2024-09-23,8,06:04 PM,08:00 PM,116.0,1.9333333333333333,1
4097,isaacwright@example.com,Isaac Wright,2024-09-23,8,06:08 PM,07:58 PM,110.0,1.8333333333333333,1
4098,lilyphillips@example.com,Lily Phillips,2024-09-23,8,06:03 PM,07:55 PM,112.0,1.8666666666666667,1
4099,jaydenstewart@example.com,Jayden Stewart,2024-09-23,8,06:03 PM,07:53 PM,110.0,1.8333333333333333,1
4100,charlotteallen@example.com,Charlotte Allen,2024-09-23,8,06:15 PM,07:50 PM,95.0,1.5833333333333333,1
4101,lucasanderson@example.com,Lucas Anderson,2024-09-24,8,06:03 PM,07:50 PM,107.0,1.7833333333333334,1
4102,emilyjohnson@example.com,Emily Johnson,2024-09-24,8,06:10 PM,07:45 PM,95.0,1.5833333333333333,1
4103,benjaminharris@example.com,Benjamin Harris,2024-09-24,8,06:14 PM,07:50 PM,96.0,1.6,1
4104,isabellamoore@example.com,Isabella Moore,2024-09-24,8,06:13 PM,07:50 PM,97.0,1.6166666666666667,1
4105,jamescarter@example.com,James Carter,2024-09-24,8,06:05 PM,07:58 PM,113.0,1.8833333333333333,1
4106,oliviamartin@example.com,Olivia Martin,2024-09-24,8,06:01 PM,07:57 PM,116.0,1.9333333333333333,1
4107,alexanderwright@example.com,Alexander Wright,2024-09-24,8,06:14 PM,07:49 PM,95.0,1.5833333333333333,1
4108,sophialewis@example.com,Sophia Lewis,2024-09-24,8,06:10 PM,07:49 PM,99.0,1.65,1
4109,michaelscott@example.com,Michael Scott,2024-09-24,8,06:10 PM,07:52 PM,102.0,1.7,1
4110,ameliaclark@example.com,Amelia Clark,2024-09-24,8,06:13 PM,07:59 PM,106.0,1.7666666666666666,1
4111,noahrobinson@example.com,Noah Robinson,2024-09-24,8,06:05 PM,07:47 PM,102.0,1.7,1
4112,gracerodriguez@example.com,Grace Rodriguez,2024-09-24,8,06:10 PM,07:56 PM,106.0,1.7666666666666666,1
4113,elijahturner@example.com,Elijah Turner,2024-09-24,8,06:13 PM,07:50 PM,97.0,1.6166666666666667,1
4114,avamitchell@example.com,Ava Mitchell,2024-09-24,8,06:01 PM,07:52 PM,111.0,1.85,1
4115,williamcooper@example.com,William Cooper,2024-09-24,8,06:00 PM,07:52 PM,112.0,1.8666666666666667,1
4116,charlottehill@example.com,Charlotte Hill,2024-09-24,8,06:01 PM,08:00 PM,119.0,1.9833333333333334,1
4117,henryadams@example.com,Henry Adams,2024-09-24,8,06:03 PM,07:53 PM,110.0,1.8333333333333333,1
4118,evelynbaker@example.com,Evelyn Baker,2024-09-24,8,06:02 PM,07:50 PM,108.0,1.8,1
4119,samuelcollins@example.com,Samuel Collins,2024-09-24,8,06:13 PM,07:48 PM,95.0,1.5833333333333333,1
4120,miaallen@example.com,Mia Allen,2024-09-24,8,06:15 PM,07:50 PM,95.0,1.5833333333333333,1
4121,danielbennett@example.com,Daniel Bennett,2024-09-24,8,06:12 PM,07:46 PM,94.0,1.5666666666666667,1
4122,harperparker@example.com,Harper Parker,2024-09-24,8,06:13 PM,08:00 PM,107.0,1.7833333333333334,1
4123,jacobyoung@example.com,Jacob Young,2024-09-24,8,06:12 PM,07:45 PM,93.0,1.55,1
4124,lilyward@example.com,Lily Ward,2024-09-24,8,06:15 PM,07:53 PM,98.0,1.6333333333333333,1
4125,matthewfoster@example.com,Matthew Foster,2024-09-24,8,06:03 PM,07:47 PM,104.0,1.7333333333333334,1
4126,abigailbrooks@example.com,Abigail Brooks,2024-09-24,8,06:04 PM,07:53 PM,109.0,1.8166666666666667,1
4127,josephgriffin@example.com,Joseph Griffin,2024-09-24,8,06:12 PM,07:47 PM,95.0,1.5833333333333333,1
4128,ellareed@example.com,Ella Reed,2024-09-24,8,06:09 PM,07:58 PM,109.0,1.8166666666666667,1
4129,davidflores@example.com,David Flores,2024-09-24,8,06:07 PM,07:50 PM,103.0,1.7166666666666666,1
4130,chloehoward@example.com,Chloe Howard,2024-09-24,8,06:04 PM,07:46 PM,102.0,1.7,1
4131,andrewstewart@example.com,Andrew Stewart,2024-09-24,8,06:14 PM,08:00 PM,106.0,1.7666666666666666,1
4132,victoriaking@example.com,Victoria King,2024-09-24,8,06:07 PM,08:00 PM,113.0,1.8833333333333333,1
4133,thomasphillips@example.com,Thomas Phillips,2024-09-24,8,06:00 PM,07:47 PM,107.0,1.7833333333333334,1
4134,hannahbutler@example.com,Hannah Butler,2024-09-24,8,06:01 PM,07:57 PM,116.0,1.9333333333333333,1
4135,christophermorgan@example.com,Christopher Morgan,2024-09-24,8,06:07 PM,07:57 PM,110.0,1.8333333333333333,1
4136,arialee@example.com,Aria Lee,2024-09-24,8,06:01 PM,07:49 PM,108.0,1.8,1
4137,anthonybell@example.com,Anthony Bell,2024-09-24,8,06:09 PM,07:48 PM,99.0,1.65,1
4138,nataliesanders@example.com,Natalie Sanders,2024-09-24,8,06:00 PM,07:56 PM,116.0,1.9333333333333333,1
4139,joshuamorris@example.com,Joshua Morris,2024-09-24,8,06:10 PM,07:59 PM,109.0,1.8166666666666667,1
4140,scarlettrivera@example.com,Scarlett Rivera,2024-09-24,8,06:08 PM,07:53 PM,105.0,1.75,1
4141,jonathanperry@example.com,Jonathan Perry,2024-09-24,8,06:10 PM,07:56 PM,106.0,1.7666666666666666,1
4142,penelopecook@example.com,Penelope Cook,2024-09-24,8,06:01 PM,07:51 PM,110.0,1.8333333333333333,1
4143,ryanpeterson@example.com,Ryan Peterson,2024-09-24,8,06:14 PM,07:56 PM,102.0,1.7,1
4144,eleanorbarnes@example.com,Eleanor Barnes,2024-09-24,8,06:10 PM,07:57 PM,107.0,1.7833333333333334,1
4145,calebjenkins@example.com,Caleb Jenkins,2024-09-24,8,06:00 PM,07:49 PM,109.0,1.8166666666666667,1
4146,zoeyrussell@example.com,Zoey Russell,2024-09-24,8,06:12 PM,07:45 PM,93.0,1.55,1
4147,jackmurphy@example.com,Jack Murphy,2024-09-24,8,06:15 PM,07:45 PM,90.0,1.5,1
4148,madisonhayes@example.com,Madison Hayes,2024-09-24,8,06:14 PM,07:49 PM,95.0,1.5833333333333333,1
4149,charlescoleman@example.com,Charles Coleman,2024-09-24,8,06:09 PM,07:47 PM,98.0,1.6333333333333333,1
4150,laylacooper@example.com,Layla Cooper,2024-09-24,8,06:12 PM,08:00 PM,108.0,1.8,1
4151,ethankelly@example.com,Ethan Kelly,2024-09-24,8,06:07 PM,07:49 PM,102.0,1.7,1
4152,sofiarichardson@example.com,Sofia Richardson,2024-09-24,8,06:14 PM,07:53 PM,99.0,1.65,1
4153,owencox@example.com,Owen Cox,2024-09-24,8,06:05 PM,07:46 PM,101.0,1.6833333333333333,1
4154,noraward@example.com,Nora Ward,2024-09-24,8,06:11 PM,07:53 PM,102.0,1.7,1
4155,isaacprice@example.com,Isaac Price,2024-09-24,8,06:15 PM,07:45 PM,90.0,1.5,1
4156,hazellong@example.com,Hazel Long,2024-09-24,8,06:04 PM,07:45 PM,101.0,1.6833333333333333,1
4157,dylanpowell@example.com,Dylan Powell,2024-09-24,8,06:04 PM,07:51 PM,107.0,1.7833333333333334,1
4158,lillianfisher@example.com,Lillian Fisher,2024-09-24,8,06:11 PM,07:45 PM,94.0,1.5666666666666667,1
4159,christianhenderson@example.com,Christian Henderson,2024-09-24,8,06:01 PM,07:58 PM,117.0,1.95,1
4160,audreymyers@example.com,Audrey Myers,2024-09-24,8,06:08 PM,07:58 PM,110.0,1.8333333333333333,1
4161,lukebryant@example.com,Luke Bryant,2024-09-24,8,06:09 PM,07:47 PM,98.0,1.6333333333333333,1
4162,lucynguyen@example.com,Lucy Nguyen,2024-09-24,8,06:00 PM,07:56 PM,116.0,1.9333333333333333,1
4163,carterkim@example.com,Carter Kim,2024-09-24,8,06:09 PM,07:51 PM,102.0,1.7,1
4164,samanthachavez@example.com,Samantha Chavez,2024-09-24,8,06:09 PM,07:46 PM,97.0,1.6166666666666667,1
4165,gabrieljenkins@example.com,Gabriel Jenkins,2024-09-24,8,06:06 PM,07:53 PM,107.0,1.7833333333333334,1
4166,bellamorales@example.com,Bella Morales,2024-09-24,8,06:12 PM,07:54 PM,102.0,1.7,1
4167,aaronhayes@example.com,Aaron Hayes,2024-09-24,8,06:08 PM,07:49 PM,101.0,1.6833333333333333,1
4168,mayaporter@example.com,Maya Porter,2024-09-24,8,06:14 PM,08:00 PM,106.0,1.7666666666666666,1
4169,julianramirez@example.com,Julian Ramirez,2024-09-24,8,06:14 PM,07:46 PM,92.0,1.5333333333333334,1
4170,rubyhunter@example.com,Ruby Hunter,2024-09-24,8,06:04 PM,07:45 PM,101.0,1.6833333333333333,1
4171,leoross@example.com,Leo Ross,2024-09-24,8,06:14 PM,07:50 PM,96.0,1.6,1
4172,sadiediaz@example.com,Sadie Diaz,2024-09-24,8,06:07 PM,07:50 PM,103.0,1.7166666666666666,1
4173,adamsimmons@example.com,Adam Simmons,2024-09-24,8,06:10 PM,07:45 PM,95.0,1.5833333333333333,1
4174,violetgray@example.com,Violet Gray,2024-09-24,8,06:08 PM,07:54 PM,106.0,1.7666666666666666,1
4175,nathanmitchell@example.com,Nathan Mitchell,2024-09-24,8,06:11 PM,08:00 PM,109.0,1.8166666666666667,1
4176,stellaperry@example.com,Stella Perry,2024-09-24,8,06:03 PM,07:48 PM,105.0,1.75,1
4177,aidenrichardson@example.com,Aiden Richardson,2024-09-24,8,06:00 PM,07:47 PM,107.0,1.7833333333333334,1
4178,leahlopez@example.com,Leah Lopez,2024-09-24,8,06:02 PM,07:52 PM,110.0,1.8333333333333333,1
4179,hunterbarnes@example.com,Hunter Barnes,2024-09-24,8,06:01 PM,07:58 PM,117.0,1.95,1
4180,milabrooks@example.com,Mila Brooks,2024-09-24,8,06:14 PM,07:46 PM,92.0,1.5333333333333334,1
4181,sebastiancarter@example.com,Sebastian Carter,2024-09-24,8,06:06 PM,07:50 PM,104.0,1.7333333333333334,1
4182,elliehughes@example.com,Ellie Hughes,2024-09-24,8,06:02 PM,07:47 PM,105.0,1.75,1
4183,jacksonbennett@example.com,Jackson Bennett,2024-09-24,8,06:05 PM,07:51 PM,106.0,1.7666666666666666,1
4184,lunasanders@example.com,Luna Sanders,2024-09-24,8,06:05 PM,07:57 PM,112.0,1.8666666666666667,1
4185,zacharyrogers@example.com,Zachary Rogers,2024-09-24,8,06:14 PM,07:54 PM,100.0,1.6666666666666667,1
4186,naomiward@example.com,Naomi Ward,2024-09-24,8,06:12 PM,07:45 PM,93.0,1.55,1
4187,liambrown@example.com,Liam Brown,2024-09-24,8,06:00 PM,07:55 PM,115.0,1.9166666666666667,1
4188,gabriellacruz@example.com,Gabriella Cruz,2024-09-24,8,06:15 PM,07:50 PM,95.0,1.5833333333333333,1
4189,patrickreed@example.com,Patrick Reed,2024-09-24,8,06:03 PM,07:53 PM,110.0,1.8333333333333333,1
4190,zoeylong@example.com,Zoey Long,2024-09-24,8,06:01 PM,07:50 PM,109.0,1.8166666666666667,1
4191,calebscott@example.com,Caleb Scott,2024-09-24,8,06:11 PM,07:57 PM,106.0,1.7666666666666666,1
4192,harperthompson@example.com,Harper Thompson,2024-09-24,8,06:11 PM,07:59 PM,108.0,1.8,1
4193,blakecarter@example.com,Blake Carter,2024-09-24,8,06:01 PM,07:49 PM,108.0,1.8,1
4194,emilycoleman@example.com,Emily Coleman,2024-09-24,8,06:06 PM,07:52 PM,106.0,1.7666666666666666,1
4195,dominicmyers@example.com,Dominic Myers,2024-09-24,8,06:15 PM,07:55 PM,100.0,1.6666666666666667,1
4196,gracebell@example.com,Grace Bell,2024-09-24,8,06:00 PM,07:52 PM,112.0,1.8666666666666667,1
4197,isaacwright@example.com,Isaac Wright,2024-09-24,8,06:08 PM,07:48 PM,100.0,1.6666666666666667,1
4198,lilyphillips@example.com,Lily Phillips,2024-09-24,8,06:00 PM,07:58 PM,118.0,1.9666666666666666,1
4199,jaydenstewart@example.com,Jayden Stewart,2024-09-24,8,06:02 PM,08:00 PM,118.0,1.9666666666666666,1
4200,charlotteallen@example.com,Charlotte Allen,2024-09-24,8,06:14 PM,07:55 PM,101.0,1.6833333333333333,1
4201,lucasanderson@example.com,Lucas Anderson,2024-09-25,8,06:12 PM,07:45 PM,93.0,1.55,1
4202,emilyjohnson@example.com,Emily Johnson,2024-09-25,8,06:10 PM,07:49 PM,99.0,1.65,1
4203,benjaminharris@example.com,Benjamin Harris,2024-09-25,8,06:11 PM,07:56 PM,105.0,1.75,1
4204,isabellamoore@example.com,Isabella Moore,2024-09-25,8,06:08 PM,07:45 PM,97.0,1.6166666666666667,1
4205,jamescarter@example.com,James Carter,2024-09-25,8,06:00 PM,07:53 PM,113.0,1.8833333333333333,1
4206,oliviamartin@example.com,Olivia Martin,2024-09-25,8,06:07 PM,07:56 PM,109.0,1.8166666666666667,1
4207,alexanderwright@example.com,Alexander Wright,2024-09-25,8,06:13 PM,07:48 PM,95.0,1.5833333333333333,1
4208,sophialewis@example.com,Sophia Lewis,2024-09-25,8,06:04 PM,07:54 PM,110.0,1.8333333333333333,1
4209,michaelscott@example.com,Michael Scott,2024-09-25,8,06:09 PM,07:50 PM,101.0,1.6833333333333333,1
4210,ameliaclark@example.com,Amelia Clark,2024-09-25,8,06:11 PM,07:54 PM,103.0,1.7166666666666666,1
4211,noahrobinson@example.com,Noah Robinson,2024-09-25,8,06:14 PM,07:56 PM,102.0,1.7,1
4212,gracerodriguez@example.com,Grace Rodriguez,2024-09-25,8,06:06 PM,07:57 PM,111.0,1.85,1
4213,elijahturner@example.com,Elijah Turner,2024-09-25,8,06:04 PM,07:45 PM,101.0,1.6833333333333333,1
4214,avamitchell@example.com,Ava Mitchell,2024-09-25,8,06:14 PM,07:52 PM,98.0,1.6333333333333333,1
4215,williamcooper@example.com,William Cooper,2024-09-25,8,06:03 PM,07:46 PM,103.0,1.7166666666666666,1
4216,charlottehill@example.com,Charlotte Hill,2024-09-25,8,06:15 PM,07:50 PM,95.0,1.5833333333333333,1
4217,henryadams@example.com,Henry Adams,2024-09-25,8,06:13 PM,07:46 PM,93.0,1.55,1
4218,evelynbaker@example.com,Evelyn Baker,2024-09-25,8,06:11 PM,07:47 PM,96.0,1.6,1
4219,samuelcollins@example.com,Samuel Collins,2024-09-25,8,06:14 PM,07:52 PM,98.0,1.6333333333333333,1
4220,miaallen@example.com,Mia Allen,2024-09-25,8,06:04 PM,07:54 PM,110.0,1.8333333333333333,1
4221,danielbennett@example.com,Daniel Bennett,2024-09-25,8,06:09 PM,07:51 PM,102.0,1.7,1
4222,harperparker@example.com,Harper Parker,2024-09-25,8,06:14 PM,07:57 PM,103.0,1.7166666666666666,1
4223,jacobyoung@example.com,Jacob Young,2024-09-25,8,06:12 PM,08:00 PM,108.0,1.8,1
4224,lilyward@example.com,Lily Ward,2024-09-25,8,06:00 PM,07:55 PM,115.0,1.9166666666666667,1
4225,matthewfoster@example.com,Matthew Foster,2024-09-25,8,06:14 PM,07:54 PM,100.0,1.6666666666666667,1
4226,abigailbrooks@example.com,Abigail Brooks,2024-09-25,8,06:09 PM,07:53 PM,104.0,1.7333333333333334,1
4227,josephgriffin@example.com,Joseph Griffin,2024-09-25,8,06:13 PM,07:51 PM,98.0,1.6333333333333333,1
4228,ellareed@example.com,Ella Reed,2024-09-25,8,06:00 PM,07:45 PM,105.0,1.75,1
4229,davidflores@example.com,David Flores,2024-09-25,8,06:00 PM,07:47 PM,107.0,1.7833333333333334,1
4230,chloehoward@example.com,Chloe Howard,2024-09-25,8,06:00 PM,07:45 PM,105.0,1.75,1
4231,andrewstewart@example.com,Andrew Stewart,2024-09-25,8,06:08 PM,08:00 PM,112.0,1.8666666666666667,1
4232,victoriaking@example.com,Victoria King,2024-09-25,8,06:14 PM,07:45 PM,91.0,1.5166666666666666,1
4233,thomasphillips@example.com,Thomas Phillips,2024-09-25,8,06:12 PM,07:46 PM,94.0,1.5666666666666667,1
4234,hannahbutler@example.com,Hannah Butler,2024-09-25,8,06:04 PM,07:52 PM,108.0,1.8,1
4235,christophermorgan@example.com,Christopher Morgan,2024-09-25,8,06:06 PM,07:51 PM,105.0,1.75,1
4236,arialee@example.com,Aria Lee,2024-09-25,8,06:04 PM,07:47 PM,103.0,1.7166666666666666,1
4237,anthonybell@example.com,Anthony Bell,2024-09-25,8,06:00 PM,07:47 PM,107.0,1.7833333333333334,1
4238,nataliesanders@example.com,Natalie Sanders,2024-09-25,8,06:14 PM,07:56 PM,102.0,1.7,1
4239,joshuamorris@example.com,Joshua Morris,2024-09-25,8,06:12 PM,07:52 PM,100.0,1.6666666666666667,1
4240,scarlettrivera@example.com,Scarlett Rivera,2024-09-25,8,06:01 PM,07:50 PM,109.0,1.8166666666666667,1
4241,jonathanperry@example.com,Jonathan Perry,2024-09-25,8,06:14 PM,07:50 PM,96.0,1.6,1
4242,penelopecook@example.com,Penelope Cook,2024-09-25,8,06:10 PM,07:57 PM,107.0,1.7833333333333334,1
4243,ryanpeterson@example.com,Ryan Peterson,2024-09-25,8,06:04 PM,07:59 PM,115.0,1.9166666666666667,1
4244,eleanorbarnes@example.com,Eleanor Barnes,2024-09-25,8,06:03 PM,07:54 PM,111.0,1.85,1
4245,calebjenkins@example.com,Caleb Jenkins,2024-09-25,8,06:14 PM,07:50 PM,96.0,1.6,1
4246,zoeyrussell@example.com,Zoey Russell,2024-09-25,8,06:03 PM,07:56 PM,113.0,1.8833333333333333,1
4247,jackmurphy@example.com,Jack Murphy,2024-09-25,8,06:10 PM,07:52 PM,102.0,1.7,1
4248,madisonhayes@example.com,Madison Hayes,2024-09-25,8,06:13 PM,07:49 PM,96.0,1.6,1
4249,charlescoleman@example.com,Charles Coleman,2024-09-25,8,06:15 PM,07:51 PM,96.0,1.6,1
4250,laylacooper@example.com,Layla Cooper,2024-09-25,8,06:13 PM,07:51 PM,98.0,1.6333333333333333,1
4251,ethankelly@example.com,Ethan Kelly,2024-09-25,8,06:00 PM,07:50 PM,110.0,1.8333333333333333,1
4252,sofiarichardson@example.com,Sofia Richardson,2024-09-25,8,06:08 PM,07:54 PM,106.0,1.7666666666666666,1
4253,owencox@example.com,Owen Cox,2024-09-25,8,06:05 PM,07:54 PM,109.0,1.8166666666666667,1
4254,noraward@example.com,Nora Ward,2024-09-25,8,06:12 PM,07:55 PM,103.0,1.7166666666666666,1
4255,isaacprice@example.com,Isaac Price,2024-09-25,8,06:00 PM,07:54 PM,114.0,1.9,1
4256,hazellong@example.com,Hazel Long,2024-09-25,8,06:12 PM,07:58 PM,106.0,1.7666666666666666,1
4257,dylanpowell@example.com,Dylan Powell,2024-09-25,8,06:12 PM,07:58 PM,106.0,1.7666666666666666,1
4258,lillianfisher@example.com,Lillian Fisher,2024-09-25,8,06:11 PM,07:54 PM,103.0,1.7166666666666666,1
4259,christianhenderson@example.com,Christian Henderson,2024-09-25,8,06:01 PM,07:52 PM,111.0,1.85,1
4260,audreymyers@example.com,Audrey Myers,2024-09-25,8,06:08 PM,07:54 PM,106.0,1.7666666666666666,1
4261,lukebryant@example.com,Luke Bryant,2024-09-25,8,06:01 PM,07:57 PM,116.0,1.9333333333333333,1
4262,lucynguyen@example.com,Lucy Nguyen,2024-09-25,8,06:01 PM,07:48 PM,107.0,1.7833333333333334,1
4263,carterkim@example.com,Carter Kim,2024-09-25,8,06:08 PM,07:55 PM,107.0,1.7833333333333334,1
4264,samanthachavez@example.com,Samantha Chavez,2024-09-25,8,06:04 PM,07:55 PM,111.0,1.85,1
4265,gabrieljenkins@example.com,Gabriel Jenkins,2024-09-25,8,06:12 PM,07:48 PM,96.0,1.6,1
4266,bellamorales@example.com,Bella Morales,2024-09-25,8,06:12 PM,07:47 PM,95.0,1.5833333333333333,1
4267,aaronhayes@example.com,Aaron Hayes,2024-09-25,8,06:03 PM,07:52 PM,109.0,1.8166666666666667,1
4268,mayaporter@example.com,Maya Porter,2024-09-25,8,06:01 PM,07:52 PM,111.0,1.85,1
4269,julianramirez@example.com,Julian Ramirez,2024-09-25,8,06:00 PM,07:46 PM,106.0,1.7666666666666666,1
4270,rubyhunter@example.com,Ruby Hunter,2024-09-25,8,06:00 PM,07:48 PM,108.0,1.8,1
4271,leoross@example.com,Leo Ross,2024-09-25,8,06:11 PM,07:51 PM,100.0,1.6666666666666667,1
4272,sadiediaz@example.com,Sadie Diaz,2024-09-25,8,06:13 PM,07:56 PM,103.0,1.7166666666666666,1
4273,adamsimmons@example.com,Adam Simmons,2024-09-25,8,06:13 PM,07:51 PM,98.0,1.6333333333333333,1
4274,violetgray@example.com,Violet Gray,2024-09-25,8,06:13 PM,07:48 PM,95.0,1.5833333333333333,1
4275,nathanmitchell@example.com,Nathan Mitchell,2024-09-25,8,06:11 PM,07:55 PM,104.0,1.7333333333333334,1
4276,stellaperry@example.com,Stella Perry,2024-09-25,8,06:04 PM,07:52 PM,108.0,1.8,1
4277,aidenrichardson@example.com,Aiden Richardson,2024-09-25,8,06:06 PM,07:48 PM,102.0,1.7,1
4278,leahlopez@example.com,Leah Lopez,2024-09-25,8,06:06 PM,07:50 PM,104.0,1.7333333333333334,1
4279,hunterbarnes@example.com,Hunter Barnes,2024-09-25,8,06:00 PM,07:56 PM,116.0,1.9333333333333333,1
4280,milabrooks@example.com,Mila Brooks,2024-09-25,8,06:01 PM,07:54 PM,113.0,1.8833333333333333,1
4281,sebastiancarter@example.com,Sebastian Carter,2024-09-25,8,06:03 PM,07:53 PM,110.0,1.8333333333333333,1
4282,elliehughes@example.com,Ellie Hughes,2024-09-25,8,06:07 PM,07:58 PM,111.0,1.85,1
4283,jacksonbennett@example.com,Jackson Bennett,2024-09-25,8,06:02 PM,07:45 PM,103.0,1.7166666666666666,1
4284,lunasanders@example.com,Luna Sanders,2024-09-25,8,06:00 PM,07:51 PM,111.0,1.85,1
4285,zacharyrogers@example.com,Zachary Rogers,2024-09-25,8,06:10 PM,07:45 PM,95.0,1.5833333333333333,1
4286,naomiward@example.com,Naomi Ward,2024-09-25,8,06:15 PM,07:52 PM,97.0,1.6166666666666667,1
4287,liambrown@example.com,Liam Brown,2024-09-25,8,06:01 PM,07:45 PM,104.0,1.7333333333333334,1
4288,gabriellacruz@example.com,Gabriella Cruz,2024-09-25,8,06:03 PM,07:48 PM,105.0,1.75,1
4289,patrickreed@example.com,Patrick Reed,2024-09-25,8,06:15 PM,07:45 PM,90.0,1.5,1
4290,zoeylong@example.com,Zoey Long,2024-09-25,8,06:11 PM,07:46 PM,95.0,1.5833333333333333,1
4291,calebscott@example.com,Caleb Scott,2024-09-25,8,06:11 PM,07:59 PM,108.0,1.8,1
4292,harperthompson@example.com,Harper Thompson,2024-09-25,8,06:06 PM,07:59 PM,113.0,1.8833333333333333,1
4293,blakecarter@example.com,Blake Carter,2024-09-25,8,06:15 PM,07:54 PM,99.0,1.65,1
4294,emilycoleman@example.com,Emily Coleman,2024-09-25,8,06:02 PM,07:57 PM,115.0,1.9166666666666667,1
4295,dominicmyers@example.com,Dominic Myers,2024-09-25,8,06:15 PM,07:56 PM,101.0,1.6833333333333333,1
4296,gracebell@example.com,Grace Bell,2024-09-25,8,06:03 PM,07:56 PM,113.0,1.8833333333333333,1
4297,isaacwright@example.com,Isaac Wright,2024-09-25,8,06:09 PM,07:45 PM,96.0,1.6,1
4298,lilyphillips@example.com,Lily Phillips,2024-09-25,8,06:11 PM,07:56 PM,105.0,1.75,1
4299,jaydenstewart@example.com,Jayden Stewart,2024-09-25,8,06:12 PM,07:53 PM,101.0,1.6833333333333333,1
4300,charlotteallen@example.com,Charlotte Allen,2024-09-25,8,06:15 PM,07:59 PM,104.0,1.7333333333333334,1
